seq1_id,seq2_id,tm_score
d1914a2,d1a0aa_,0.53654545545578
d1914a2,d1a0ia1,0.41917088627815247
d1914a2,d1a0ia2,0.3876799941062927
d1914a2,d1a0pa2,0.4170542359352112
d1914a2,d1a12a_,0.2933717370033264
d1914a2,d1a17a_,0.40706008672714233
d1914a2,d1a1va1,0.37219956517219543
d1914a2,d1a1xa_,0.46732139587402344
d1914a2,d1a32a_,0.5297167301177979
d1914a2,d1a4ia2,0.43675315380096436
d1914a2,d1a62a1,0.5044693350791931
d1914a2,d1a6bb_,0.2238648235797882
d1914a2,d1a6ca1,0.3473176062107086
d1914a2,d1a6ca2,0.33801978826522827
d1914a2,d1a6ja_,0.42485523223876953
d1914a2,d1a79a1,0.46846315264701843
d1914a2,d1a79a2,0.3955095112323761
d1914a2,d1a7ta_,0.3587581217288971
d1914a2,d1a8da1,0.3778737485408783
d1914a2,d1ab8a_,0.4261099398136139
d1914a2,d1ad2a_,0.39945292472839355
d1914a2,d1ae9a_,0.42377758026123047
d1914a2,d1ag7a_,0.24339911341667175
d1914a2,d1agga_,0.3137318789958954
d1914a2,d1agqa_,0.3819870352745056
d1914a2,d1ahla_,0.33529651165008545
d1914a2,d1ahoa_,0.383439838886261
d1914a2,d1ahsa_,0.3618670701980591
d1914a2,d1aisa1,0.5871869921684265
d1914a2,d1aisb1,0.41156888008117676
d1914a2,d1aiwa_,0.378856897354126
d1914a2,d1akoa_,0.3619194030761719
d1914a2,d1akya2,0.2713513970375061
d1914a2,d1alua_,0.4876013994216919
d1914a2,d1am2a_,0.34308189153671265
d1914a2,d1am7a_,0.5049902200698853
d1914a2,d1an8a1,0.42006218433380127
d1914a2,d1ansa_,0.2834206223487854
d1914a2,d1aoca_,0.35161057114601135
d1914a2,d1aoea_,0.32288575172424316
d1914a2,d1aoya_,0.4897385835647583
d1914a2,d1aoza1,0.3436548113822937
d1914a2,d1aoza3,0.33172059059143066
d1914a2,d1apja_,0.35216185450553894
d1914a2,d1apy.1,0.3810492157936096
d1914a2,d1aqca_,0.6176962852478027
d1914a2,d1aqea_,0.3993629515171051
d1914a2,d1aqta1,0.522639274597168
d1914a2,d1aqta2,0.375810444355011
d1914a2,d1aqza_,0.35038048028945923
d1914a2,d1asha_,0.4244801104068756
d1914a2,d1ataa_,0.3491748869419098
d1914a2,d1atia1,0.3937043249607086
d1914a2,d1atia2,0.3793366253376007
d1914a2,d1auya_,0.32206639647483826
d1914a2,d1avwb_,0.32525143027305603
d1914a2,d1ax8a_,0.4908219575881958
d1914a2,d1axib1,0.38034144043922424
d1914a2,d1ayaa_,0.5478609204292297
d1914a2,d1ayea2,0.45646220445632935
d1914a2,d1ayoa_,0.33129313588142395
d1914a2,d1azoa_,0.3720420002937317
d1914a2,d1azza_,0.3491900861263275
d1914a2,d1b0ba_,0.4168130159378052
d1914a2,d1b0na2,0.44553399085998535
d1914a2,d1b0nb_,0.4485684037208557
d1914a2,d1b12a_,0.364824116230011
d1914a2,d1b24a1,0.46081650257110596
d1914a2,d1b24a2,0.46743834018707275
d1914a2,d1b35.1,0.3307865262031555
d1914a2,d1b35a_,0.3170633614063263
d1914a2,d1b3qa1,0.5362881422042847
d1914a2,d1b3qa2,0.3558938801288605
d1914a2,d1b3ua_,0.3021661043167114
d1914a2,d1b4ra_,0.38375917077064514
d1914a2,d1b5ea_,0.39300283789634705
d1914a2,d1b63a1,0.4088916778564453
d1914a2,d1b67a_,0.47267693281173706
d1914a2,d1b6ga_,0.35397252440452576
d1914a2,d1b74a1,0.3662385046482086
d1914a2,d1b9ha_,0.33408790826797485
d1914a2,d1b9ma1,0.5276856422424316
d1914a2,d1b9oa_,0.4687716066837311
d1914a2,d1b9wa2,0.35843974351882935
d1914a2,d1bama_,0.37027546763420105
d1914a2,d1baza_,0.5755910873413086
d1914a2,d1bbga_,0.33601802587509155
d1914a2,d1bboa1,0.4725705683231354
d1914a2,d1bcoa1,0.48101070523262024
d1914a2,d1bd8a_,0.3462226688861847
d1914a2,d1bdfa1,0.4500247538089752
d1914a2,d1bdfa2,0.4080567955970764
d1914a2,d1beaa_,0.3968338370323181
d1914a2,d1bf2a3,0.3107909858226776
d1914a2,d1bf6a_,0.3477236032485962
d1914a2,d1bg1a2,0.3487643599510193
d1914a2,d1bg1a3,0.3910333216190338
d1914a2,d1bgca_,0.46637845039367676
d1914a2,d1bgva2,0.3896802067756653
d1914a2,d1bh9a_,0.6107652187347412
d1914a2,d1bh9b_,0.42298275232315063
d1914a2,d1bhea_,0.281401127576828
d1914a2,d1bhpa_,0.46399128437042236
d1914a2,d1bi6.2,0.23861593008041382
d1914a2,d1bi6h1,0.23469312489032745
d1914a2,d1biaa3,0.38643983006477356
d1914a2,d1bifa1,0.39430540800094604
d1914a2,d1bifa2,0.38921013474464417
d1914a2,d1biha1,0.36839792132377625
d1914a2,d1biha2,0.3912400007247925
d1914a2,d1biha4,0.35866788029670715
d1914a2,d1bkpa_,0.4041043817996979
d1914a2,d1bkra_,0.49523279070854187
d1914a2,d1bm8a_,0.43269795179367065
d1914a2,d1bm9a_,0.5924984216690063
d1914a2,d1bmlc3,0.42765045166015625
d1914a2,d1bnba_,0.31558531522750854
d1914a2,d1bnda_,0.35984092950820923
d1914a2,d1bola_,0.3456593453884125
d1914a2,d1booa_,0.35079264640808105
d1914a2,d1boub_,0.34724339842796326
d1914a2,d1bpoa1,0.39160799980163574
d1914a2,d1bqua1,0.36080580949783325
d1914a2,d1brta_,0.35011476278305054
d1914a2,d1btea_,0.36941006779670715
d1914a2,d1btna_,0.6474504470825195
d1914a2,d1bu8a2,0.3684037923812866
d1914a2,d1bvp11,0.3983416259288788
d1914a2,d1bvsa1,0.4739174544811249
d1914a2,d1bvsa3,0.3775762915611267
d1914a2,d1bw5a_,0.5122219324111938
d1914a2,d1bwda_,0.3806869089603424
d1914a2,d1bx7a_,0.33495140075683594
d1914a2,d1bxda_,0.4084821939468384
d1914a2,d1bxya_,0.46006664633750916
d1914a2,d1by5a_,0.23338885605335236
d1914a2,d1byfa_,0.37536972761154175
d1914a2,d1byia_,0.3377305567264557
d1914a2,d1byra_,0.405556857585907
d1914a2,d1c01a_,0.3805325925350189
d1914a2,d1c0aa2,0.39625120162963867
d1914a2,d1c0pa1,0.3738754391670227
d1914a2,d1c17m_,0.3954634666442871
d1914a2,d1c1da2,0.4085920453071594
d1914a2,d1c1ka_,0.3822319507598877
d1914a2,d1c20a_,0.39958739280700684
d1914a2,d1c3ca_,0.37344834208488464
d1914a2,d1c3ga1,0.38009023666381836
d1914a2,d1c3ga2,0.3981248736381531
d1914a2,d1c3za_,0.4663549065589905
d1914a2,d1c44a_,0.5358009338378906
d1914a2,d1c4oa2,0.34942305088043213
d1914a2,d1c52a_,0.4219372570514679
d1914a2,d1c53a_,0.43054714798927307
d1914a2,d1c5ea_,0.3656880259513855
d1914a2,d1c7ka_,0.36022889614105225
d1914a2,d1c8ua1,0.3568616211414337
d1914a2,d1c8ua2,0.3271080255508423
d1914a2,d1c9fa_,0.4070073962211609
d1914a2,d1ca1a1,0.3901919722557068
d1914a2,d1cb8a1,0.35858944058418274
d1914a2,d1cb8a2,0.40149256587028503
d1914a2,d1cbha_,0.27124112844467163
d1914a2,d1ccwb_,0.333361953496933
d1914a2,d1ccza2,0.3982062339782715
d1914a2,d1cd9b2,0.3696666359901428
d1914a2,d1ceoa_,0.3499412536621094
d1914a2,d1cf7a_,0.5460556149482727
d1914a2,d1cf7b_,0.5485262274742126
d1914a2,d1cfba1,0.36207836866378784
d1914a2,d1cfba2,0.3628358840942383
d1914a2,d1cfea_,0.3712537884712219
d1914a2,d1cfra_,0.37954995036125183
d1914a2,d1cg2a1,0.3749830424785614
d1914a2,d1cg2a2,0.43216633796691895
d1914a2,d1cg5b_,0.4295574426651001
d1914a2,d1cgme_,0.38545122742652893
d1914a2,d1chca_,0.38514527678489685
d1914a2,d1chda_,0.35560059547424316
d1914a2,d1chua1,0.4980599582195282
d1914a2,d1chua2,0.3822755813598633
d1914a2,d1chua3,0.3697165548801422
d1914a2,d1cida1,0.34637415409088135
d1914a2,d1cipa1,0.4362207055091858
d1914a2,d1cixa_,0.33383023738861084
d1914a2,d1ciya2,0.41196221113204956
d1914a2,d1cjaa_,0.3393303453922272
d1914a2,d1cjca2,0.3869267702102661
d1914a2,d1cjwa_,0.3862353563308716
d1914a2,d1cjxa1,0.3659575581550598
d1914a2,d1cjxa2,0.36706840991973877
d1914a2,d1cjya2,0.33780741691589355
d1914a2,d1ckaa_,0.330724835395813
d1914a2,d1ckea_,0.3558464050292969
d1914a2,d1ckma1,0.36595237255096436
d1914a2,d1ckma2,0.3489430546760559
d1914a2,d1clca1,0.3591465651988983
d1914a2,d1clca2,0.3536633253097534
d1914a2,d1cmxa_,0.3809486925601959
d1914a2,d1co4a_,0.30538272857666016
d1914a2,d1coja1,0.46980804204940796
d1914a2,d1coja2,0.514685869216919
d1914a2,d1cola_,0.385041207075119
d1914a2,d1coza_,0.36229076981544495
d1914a2,d1cr1a_,0.37399476766586304
d1914a2,d1cr5a1,0.38230207562446594
d1914a2,d1cr5a2,0.3867293894290924
d1914a2,d1crua_,0.3299214541912079
d1914a2,d1cs6a4,0.35993045568466187
d1914a2,d1csei_,0.44942185282707214
d1914a2,d1ct9a1,0.3243032991886139
d1914a2,d1ct9a2,0.3747832179069519
d1914a2,d1ctja_,0.4420863091945648
d1914a2,d1cv8a_,0.4036032557487488
d1914a2,d1cvja1,0.4234875440597534
d1914a2,d1cwva1,0.3757055997848511
d1914a2,d1cwva2,0.37799474596977234
d1914a2,d1cwva3,0.3311876058578491
