seq1_id,seq2_id,tm_score
d1914a2,d1a0aa_,0.2919033169746399
d1914a2,d1a0ia1,0.35822296142578125
d1914a2,d1a0ia2,0.3218669891357422
d1914a2,d1a0pa2,0.27064260840415955
d1914a2,d1a12a_,0.21727430820465088
d1914a2,d1a17a_,0.23005056381225586
d1914a2,d1a1va1,0.27780652046203613
d1914a2,d1a1xa_,0.21824347972869873
d1914a2,d1a32a_,0.3281354606151581
d1914a2,d1a4ia2,0.2904786467552185
d1914a2,d1a62a1,0.3970980942249298
d1914a2,d1a6bb_,0.15935306251049042
d1914a2,d1a6ca1,0.29841315746307373
d1914a2,d1a6ca2,0.28306132555007935
d1914a2,d1a6ja_,0.3627287447452545
d1914a2,d1a79a1,0.40329045057296753
d1914a2,d1a79a2,0.390130877494812
d1914a2,d1a7ta_,0.25725382566452026
d1914a2,d1a8da1,0.2732224464416504
d1914a2,d1ab8a_,0.2977710962295532
d1914a2,d1ad2a_,0.2797122299671173
d1914a2,d1ae9a_,0.26390451192855835
d1914a2,d1ag7a_,0.1881202608346939
d1914a2,d1agga_,0.18233510851860046
d1914a2,d1agqa_,0.3112334609031677
d1914a2,d1ahla_,0.2585108280181885
d1914a2,d1ahoa_,0.22764471173286438
d1914a2,d1ahsa_,0.27876362204551697
d1914a2,d1aisa1,0.43048280477523804
d1914a2,d1aisb1,0.3707609176635742
d1914a2,d1aiwa_,0.23154491186141968
d1914a2,d1akoa_,0.29044637084007263
d1914a2,d1akya2,0.32035332918167114
d1914a2,d1alua_,0.3819338083267212
d1914a2,d1am2a_,0.30632519721984863
d1914a2,d1am7a_,0.4028692841529846
d1914a2,d1an8a1,0.3255394399166107
d1914a2,d1ansa_,0.19786909222602844
d1914a2,d1aoca_,0.27779340744018555
d1914a2,d1aoea_,0.3203263282775879
d1914a2,d1aoya_,0.3504514992237091
d1914a2,d1aoza1,0.2948389947414398
d1914a2,d1aoza3,0.3377954363822937
d1914a2,d1apja_,0.26196083426475525
d1914a2,d1apy.1,0.22530628740787506
d1914a2,d1aqca_,0.3650411367416382
d1914a2,d1aqea_,0.29617205262184143
d1914a2,d1aqta1,0.27691495418548584
d1914a2,d1aqta2,0.29368776082992554
d1914a2,d1aqza_,0.30337774753570557
d1914a2,d1asha_,0.2674417495727539
d1914a2,d1ataa_,0.23492170870304108
d1914a2,d1atia1,0.3250653147697449
d1914a2,d1atia2,0.21677523851394653
d1914a2,d1auya_,0.2722926735877991
d1914a2,d1avwb_,0.32434019446372986
d1914a2,d1ax8a_,0.3209298551082611
d1914a2,d1axib1,0.3016698956489563
d1914a2,d1ayaa_,0.3934396803379059
d1914a2,d1ayea2,0.38089674711227417
d1914a2,d1ayoa_,0.2709819972515106
d1914a2,d1azoa_,0.28765779733657837
d1914a2,d1azza_,0.300653338432312
d1914a2,d1b0ba_,0.33915895223617554
d1914a2,d1b0na2,0.36012929677963257
d1914a2,d1b0nb_,0.2972863018512726
d1914a2,d1b12a_,0.2746098041534424
d1914a2,d1b24a1,0.38843753933906555
d1914a2,d1b24a2,0.36014124751091003
d1914a2,d1b35.1,0.22626233100891113
d1914a2,d1b35a_,0.2242863029241562
d1914a2,d1b3qa1,0.30080339312553406
d1914a2,d1b3qa2,0.28177595138549805
d1914a2,d1b3ua_,0.16837304830551147
d1914a2,d1b4ra_,0.25939294695854187
d1914a2,d1b5ea_,0.24352839589118958
d1914a2,d1b63a1,0.22810199856758118
d1914a2,d1b67a_,0.2804238796234131
d1914a2,d1b6ga_,0.2920335531234741
d1914a2,d1b74a1,0.3540201187133789
d1914a2,d1b9ha_,0.2670592665672302
d1914a2,d1b9ma1,0.39019644260406494
d1914a2,d1b9oa_,0.2670837640762329
d1914a2,d1b9wa2,0.24899567663669586
d1914a2,d1bama_,0.28734177350997925
d1914a2,d1baza_,0.322988361120224
d1914a2,d1bbga_,0.19798438251018524
d1914a2,d1bboa1,0.2767963409423828
d1914a2,d1bcoa1,0.23940005898475647
d1914a2,d1bd8a_,0.3167993426322937
d1914a2,d1bdfa1,0.3415885865688324
d1914a2,d1bdfa2,0.31386804580688477
d1914a2,d1beaa_,0.34267452359199524
d1914a2,d1bf2a3,0.29876402020454407
d1914a2,d1bf6a_,0.2306620478630066
d1914a2,d1bg1a2,0.27755093574523926
d1914a2,d1bg1a3,0.3490394651889801
d1914a2,d1bgca_,0.2885013222694397
d1914a2,d1bgva2,0.23161695897579193
d1914a2,d1bh9a_,0.305904358625412
d1914a2,d1bh9b_,0.2848907709121704
d1914a2,d1bhea_,0.22309044003486633
d1914a2,d1bhpa_,0.3101876378059387
d1914a2,d1bi6.2,0.16810603439807892
d1914a2,d1bi6h1,0.20826810598373413
d1914a2,d1biaa3,0.3508645296096802
d1914a2,d1bifa1,0.3277648091316223
d1914a2,d1bifa2,0.2801574170589447
d1914a2,d1biha1,0.27926892042160034
d1914a2,d1biha2,0.3683803677558899
d1914a2,d1biha4,0.3128356635570526
d1914a2,d1bkpa_,0.2598388195037842
d1914a2,d1bkra_,0.3329099416732788
d1914a2,d1bm8a_,0.35971465706825256
d1914a2,d1bm9a_,0.3244606554508209
d1914a2,d1bmlc3,0.3597816824913025
d1914a2,d1bnba_,0.3071579337120056
d1914a2,d1bnda_,0.2612311542034149
d1914a2,d1bola_,0.29255199432373047
d1914a2,d1booa_,0.3426305949687958
d1914a2,d1boub_,0.29852554202079773
d1914a2,d1bpoa1,0.2868911325931549
d1914a2,d1bqua1,0.28541165590286255
d1914a2,d1brta_,0.32153671979904175
d1914a2,d1btea_,0.20575644075870514
d1914a2,d1btna_,0.35346630215644836
d1914a2,d1bu8a2,0.2898208498954773
d1914a2,d1bvp11,0.2997148931026459
d1914a2,d1bvsa1,0.3367336392402649
d1914a2,d1bvsa3,0.43470853567123413
d1914a2,d1bw5a_,0.3840131461620331
d1914a2,d1bwda_,0.2959904074668884
d1914a2,d1bx7a_,0.22761684656143188
d1914a2,d1bxda_,0.31524333357810974
d1914a2,d1bxya_,0.36042243242263794
d1914a2,d1by5a_,0.20049047470092773
d1914a2,d1byfa_,0.24720418453216553
d1914a2,d1byia_,0.33990228176116943
d1914a2,d1byra_,0.30046507716178894
d1914a2,d1c01a_,0.2918737828731537
d1914a2,d1c0aa2,0.3307613730430603
d1914a2,d1c0pa1,0.3183208107948303
d1914a2,d1c17m_,0.3372746407985687
d1914a2,d1c1da2,0.32080700993537903
d1914a2,d1c1ka_,0.2205686867237091
d1914a2,d1c20a_,0.33025115728378296
d1914a2,d1c3ca_,0.24119320511817932
d1914a2,d1c3ga1,0.3557073771953583
d1914a2,d1c3ga2,0.35936665534973145
d1914a2,d1c3za_,0.25215762853622437
d1914a2,d1c44a_,0.3245376944541931
d1914a2,d1c4oa2,0.33871209621429443
d1914a2,d1c52a_,0.25710856914520264
d1914a2,d1c53a_,0.31250834465026855
d1914a2,d1c5ea_,0.24660876393318176
d1914a2,d1c7ka_,0.23657076060771942
d1914a2,d1c8ua1,0.347093403339386
d1914a2,d1c8ua2,0.281393438577652
d1914a2,d1c9fa_,0.3090627193450928
d1914a2,d1ca1a1,0.284160315990448
d1914a2,d1cb8a1,0.24683266878128052
d1914a2,d1cb8a2,0.41322794556617737
d1914a2,d1cbha_,0.22231973707675934
d1914a2,d1ccwb_,0.2353282868862152
d1914a2,d1ccza2,0.3127957284450531
d1914a2,d1cd9b2,0.31505441665649414
d1914a2,d1ceoa_,0.2704929709434509
d1914a2,d1cf7a_,0.3728260397911072
d1914a2,d1cf7b_,0.38041815161705017
d1914a2,d1cfba1,0.27219492197036743
d1914a2,d1cfba2,0.2911720275878906
d1914a2,d1cfea_,0.31470078229904175
d1914a2,d1cfra_,0.22505894303321838
d1914a2,d1cg2a1,0.31228578090667725
d1914a2,d1cg2a2,0.29780080914497375
d1914a2,d1cg5b_,0.2297941893339157
d1914a2,d1cgme_,0.24315832555294037
d1914a2,d1chca_,0.2118891328573227
d1914a2,d1chda_,0.30718308687210083
d1914a2,d1chua1,0.318748414516449
d1914a2,d1chua2,0.2889769375324249
d1914a2,d1chua3,0.27561894059181213
d1914a2,d1cida1,0.29531076550483704
d1914a2,d1cipa1,0.30809643864631653
d1914a2,d1cixa_,0.2898859977722168
d1914a2,d1ciya2,0.2243771106004715
d1914a2,d1cjaa_,0.2899702787399292
d1914a2,d1cjca2,0.3138059377670288
d1914a2,d1cjwa_,0.31723636388778687
d1914a2,d1cjxa1,0.334228515625
d1914a2,d1cjxa2,0.3051084578037262
d1914a2,d1cjya2,0.320804238319397
d1914a2,d1ckaa_,0.29529455304145813
d1914a2,d1ckea_,0.32732781767845154
d1914a2,d1ckma1,0.2930445075035095
d1914a2,d1ckma2,0.2316513955593109
d1914a2,d1clca1,0.23232899606227875
d1914a2,d1clca2,0.2452344000339508
d1914a2,d1cmxa_,0.2948611378669739
d1914a2,d1co4a_,0.2791665494441986
d1914a2,d1coja1,0.38164663314819336
d1914a2,d1coja2,0.28675609827041626
d1914a2,d1cola_,0.26526039838790894
d1914a2,d1coza_,0.335161030292511
d1914a2,d1cr1a_,0.33248990774154663
